   1.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.0000000000000000e+00   4.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   1.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   1.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   1.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   1.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   1.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   1.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   1.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   2.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   2.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   2.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   2.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   2.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   2.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   2.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   2.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   2.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   3.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   3.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   3.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   3.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   3.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   3.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   3.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   3.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   3.2000000000000000e+01   3.2000000000000000e+01   3.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   1.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   1.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   1.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   1.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   1.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   1.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   1.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   2.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   2.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   2.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   2.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   2.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   2.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   2.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   2.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   2.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   3.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   3.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   3.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   3.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   3.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   3.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   3.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   3.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.3000000000000000e+01   4.3000000000000000e+01   3.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   1.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   1.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   1.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   1.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   1.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   1.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   1.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   1.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   1.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   2.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   2.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   2.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   2.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   2.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   2.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   2.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   2.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   2.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   3.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   3.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   3.0000000000000000e+00   1.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   3.0000000000000000e+00   2.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   3.0000000000000000e+00   2.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   3.0000000000000000e+00   2.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   3.0000000000000000e+00   3.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   3.0000000000000000e+00   3.0000000000000000e+00   2.0000000000000000e+00
   1.0000000000000000e+00   4.7000000000000000e+01   4.7000000000000000e+01   3.0000000000000000e+00   3.0000000000000000e+00   3.0000000000000000e+00
   1.0000000000000000e+00   4.8000000000000000e+01   4.8000000000000000e+01   1.0000000000000000e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.0000000000000000e+00   4.8000000000000000e+01   4.8000000000000000e+01   1.0000000000000000e+00   1.0000000000000000e+00   2.0000000000000000e+00
