List of 286 unique wave vectors out of a total of 8000 in the order output by the HARMONIC and ANHARMONIC calculations.  The first 3 values are the 'l's in the expression l*b/N, where b is the reciprocal lattice vector and N is the number unit cells.  The next 3 numbers are the Cartesian values of the recipocal wave vectors in 1/nm.
10	10	10		19.0985	19.0985	19.0985
10	10	9		19.0985	19.0985	17.1887
10	10	8		19.0985	19.0985	15.2788
10	10	7		19.0985	19.0985	13.369
10	10	6		19.0985	19.0985	11.4591
10	10	5		19.0985	19.0985	9.54927
10	10	4		19.0985	19.0985	7.63942
10	10	3		19.0985	19.0985	5.72956
10	10	2		19.0985	19.0985	3.81971
10	10	1		19.0985	19.0985	1.90985
10	10	0		19.0985	19.0985	0
10	9	9		19.0985	17.1887	17.1887
10	9	8		19.0985	17.1887	15.2788
10	9	7		19.0985	17.1887	13.369
10	9	6		19.0985	17.1887	11.4591
10	9	5		19.0985	17.1887	9.54927
10	9	4		19.0985	17.1887	7.63942
10	9	3		19.0985	17.1887	5.72956
10	9	2		19.0985	17.1887	3.81971
10	9	1		19.0985	17.1887	1.90985
10	9	0		19.0985	17.1887	0
10	8	8		19.0985	15.2788	15.2788
10	8	7		19.0985	15.2788	13.369
10	8	6		19.0985	15.2788	11.4591
10	8	5		19.0985	15.2788	9.54927
10	8	4		19.0985	15.2788	7.63942
10	8	3		19.0985	15.2788	5.72956
10	8	2		19.0985	15.2788	3.81971
10	8	1		19.0985	15.2788	1.90985
10	8	0		19.0985	15.2788	0
10	7	7		19.0985	13.369	13.369
10	7	6		19.0985	13.369	11.4591
10	7	5		19.0985	13.369	9.54927
10	7	4		19.0985	13.369	7.63942
10	7	3		19.0985	13.369	5.72956
10	7	2		19.0985	13.369	3.81971
10	7	1		19.0985	13.369	1.90985
10	7	0		19.0985	13.369	0
10	6	6		19.0985	11.4591	11.4591
10	6	5		19.0985	11.4591	9.54927
10	6	4		19.0985	11.4591	7.63942
10	6	3		19.0985	11.4591	5.72956
10	6	2		19.0985	11.4591	3.81971
10	6	1		19.0985	11.4591	1.90985
10	6	0		19.0985	11.4591	0
10	5	5		19.0985	9.54927	9.54927
10	5	4		19.0985	9.54927	7.63942
10	5	3		19.0985	9.54927	5.72956
10	5	2		19.0985	9.54927	3.81971
10	5	1		19.0985	9.54927	1.90985
10	5	0		19.0985	9.54927	0
10	4	4		19.0985	7.63942	7.63942
10	4	3		19.0985	7.63942	5.72956
10	4	2		19.0985	7.63942	3.81971
10	4	1		19.0985	7.63942	1.90985
10	4	0		19.0985	7.63942	0
10	3	3		19.0985	5.72956	5.72956
10	3	2		19.0985	5.72956	3.81971
10	3	1		19.0985	5.72956	1.90985
10	3	0		19.0985	5.72956	0
10	2	2		19.0985	3.81971	3.81971
10	2	1		19.0985	3.81971	1.90985
10	2	0		19.0985	3.81971	0
10	1	1		19.0985	1.90985	1.90985
10	1	0		19.0985	1.90985	0
10	0	0		19.0985	0	0
9	9	9		17.1887	17.1887	17.1887
9	9	8		17.1887	17.1887	15.2788
9	9	7		17.1887	17.1887	13.369
9	9	6		17.1887	17.1887	11.4591
9	9	5		17.1887	17.1887	9.54927
9	9	4		17.1887	17.1887	7.63942
9	9	3		17.1887	17.1887	5.72956
9	9	2		17.1887	17.1887	3.81971
9	9	1		17.1887	17.1887	1.90985
9	9	0		17.1887	17.1887	0
9	8	8		17.1887	15.2788	15.2788
9	8	7		17.1887	15.2788	13.369
9	8	6		17.1887	15.2788	11.4591
9	8	5		17.1887	15.2788	9.54927
9	8	4		17.1887	15.2788	7.63942
9	8	3		17.1887	15.2788	5.72956
9	8	2		17.1887	15.2788	3.81971
9	8	1		17.1887	15.2788	1.90985
9	8	0		17.1887	15.2788	0
9	7	7		17.1887	13.369	13.369
9	7	6		17.1887	13.369	11.4591
